timestamp,open,high,low,close,volume,Dividends,Stock Splits
2025-04-17 09:30:00-04:00,88.80000305175781,88.84439849853516,88.37000274658203,88.63999938964844,1430048,0.0,0.0
2025-04-17 09:31:00-04:00,88.62000274658203,88.66999816894531,87.94999694824219,88.11499786376953,191668,0.0,0.0
2025-04-17 09:32:00-04:00,88.12000274658203,88.79000091552734,88.02999877929688,88.23999786376953,178944,0.0,0.0
2025-04-17 09:33:00-04:00,88.2750015258789,88.41000366210938,87.95999908447266,88.12650299072266,106845,0.0,0.0
2025-04-17 09:34:00-04:00,88.2052001953125,88.38999938964844,87.9000015258789,87.9124984741211,153163,0.0,0.0
2025-04-17 09:35:00-04:00,87.96170043945312,88.05989837646484,87.80000305175781,88.05599975585938,159728,0.0,0.0
2025-04-17 09:36:00-04:00,88.03500366210938,88.22000122070312,87.87999725341797,87.9800033569336,119126,0.0,0.0
2025-04-17 09:37:00-04:00,87.93499755859375,88.08000183105469,87.72000122070312,88.02010345458984,129320,0.0,0.0
2025-04-17 09:38:00-04:00,88.0199966430664,88.07939910888672,87.81590270996094,87.87740325927734,68881,0.0,0.0
2025-04-17 09:39:00-04:00,87.8563003540039,87.9800033569336,87.83000183105469,87.90499877929688,111165,0.0,0.0
2025-04-17 09:40:00-04:00,87.88999938964844,88.08000183105469,87.61000061035156,88.05000305175781,147749,0.0,0.0
2025-04-17 09:41:00-04:00,88.08000183105469,88.42970275878906,88.06719970703125,88.3499984741211,131006,0.0,0.0
2025-04-17 09:42:00-04:00,88.3550033569336,88.5199966430664,88.15609741210938,88.15609741210938,104956,0.0,0.0
2025-04-17 09:43:00-04:00,88.18000030517578,88.30000305175781,88.06600189208984,88.08999633789062,92078,0.0,0.0
2025-04-17 09:44:00-04:00,88.08439636230469,88.31999969482422,87.94999694824219,88.05000305175781,143592,0.0,0.0
2025-04-17 09:45:00-04:00,88.08000183105469,88.08999633789062,87.79000091552734,88.04499816894531,138866,0.0,0.0
