timestamp,open,high,low,close,volume,Dividends,Stock Splits
2025-04-17 09:30:00-04:00,176.0,176.2100067138672,175.3300018310547,175.5,3244947,0.0,0.0
2025-04-17 09:31:00-04:00,175.5,175.8800048828125,175.2899932861328,175.66990661621094,250322,0.0,0.0
2025-04-17 09:32:00-04:00,175.63589477539062,175.6999969482422,175.0,175.1699981689453,130440,0.0,0.0
2025-04-17 09:33:00-04:00,175.15499877929688,175.25999450683594,174.3000030517578,174.5,225913,0.0,0.0
2025-04-17 09:34:00-04:00,174.5449981689453,174.70989990234375,173.9600067138672,173.99960327148438,192581,0.0,0.0
2025-04-17 09:35:00-04:00,173.9600067138672,174.1199951171875,173.52000427246094,173.61000061035156,255716,0.0,0.0
2025-04-17 09:36:00-04:00,173.63499450683594,173.7100067138672,173.27000427246094,173.5590057373047,261955,0.0,0.0
2025-04-17 09:37:00-04:00,173.56500244140625,173.72999572753906,172.9600067138672,173.4199981689453,368449,0.0,0.0
2025-04-17 09:38:00-04:00,173.4499969482422,173.71910095214844,173.3800048828125,173.61000061035156,139786,0.0,0.0
2025-04-17 09:39:00-04:00,173.61500549316406,173.6649932861328,173.38999938964844,173.65280151367188,165760,0.0,0.0
2025-04-17 09:40:00-04:00,173.6300048828125,173.8300018310547,173.5,173.6199951171875,129321,0.0,0.0
2025-04-17 09:41:00-04:00,173.61000061035156,174.2006072998047,173.57000732421875,174.13999938964844,185188,0.0,0.0
2025-04-17 09:42:00-04:00,174.13059997558594,174.17999267578125,173.97500610351562,173.98500061035156,111861,0.0,0.0
2025-04-17 09:43:00-04:00,174.00999450683594,174.5500030517578,174.0,174.27999877929688,149284,0.0,0.0
2025-04-17 09:44:00-04:00,174.33999633789062,174.47999572753906,174.12860107421875,174.1999969482422,113567,0.0,0.0
2025-04-17 09:45:00-04:00,174.22000122070312,174.50999450683594,174.1699981689453,174.50999450683594,136235,0.0,0.0
